ユキノメ-雪芽Official	23	0	0	0	0	689645911	无
夢乃栞Yumeno_Shiori	240770	71	0	294	68	372984197	14052636
虚拟女友Yomemi	210822	-19	0	157	0	292044559	10363055
小熊猫家的电视机	13753	-3	0	45	0	1809637	14713062
LIZ-KMNZ	12508	-2	0	8	0	397520517	无
莉泽的烤肉御膳房	43033	17	0	219	0	412180051	21391181
LITA-KMNZ	20430	-2	0	7	0	397520048	无
RukiRokiChannel	8471	-3	0	17	0	403768239	21346226
LunaChannelルナちゃね	14990	-4	0	15	0	504473	1179985
Vtuberロイ搬运	389	0	0	21	0	178828429	无
萝卜子Official	114667	-35	0	116	0	20813493	4664126
异世界情绪	76259	76	0	77	11	488978908	23601103
一Official	263	0	0	54	0	5817259	21537491
一Lensama一	2504	-1	0	117	23	871336	30401
咲音Sakion	6645	0	0	51	0	12752343	6005339
一伊那尓栖Official	40023	-9	0	6	0	674600647	22503367
一只小菟伊	439	0	0	2	10	21591929	4564543
一只机智的兔子icey	3873	0	0	68	0	10255309	4030121
雪之宫雏羽	10913	-2	0	15	15	21685335	3765619
一块电鹿板	1211911	-30	0	144	20	471723540	21727410
亜雪Ayuki	3142	0	0	0	0	49714069	1526431
一文字玛雅_official	3783	0	0	61	0	2080453344	22993395
一水还宗	9905	-5	0	35	0	3454100	1214310
一点荧惑	54976	-2	0	134	44	23155481	5461024
一焰_Makuma	973	0	0	47	2	2055691	1497181
一竿风月_Official	70	0	0	4	0	390407280	21387419
一色翎Official	1324	0	0	10	0	106348951	4442849
一颗芽Official	31097	7	0	60	24	517060084	21970333
一酱desu	4097	0	0	63	0	23357922	21689317
七云洛Channel	772	0	0	6	0	6658426	701558
镜像组_Channel	3694	-1	0	77	1	402370331	21291286
七咔拉CHikalar	17477	8	0	53	123	484660274	21706862
七夜月十夜	892	0	0	4	0	1548911	6430981
七曜日-蓝风Channel	21226	5	0	85	0	10053157	53442
七柠Official	97987	-22	0	51	2	415578378	21379626
七海Nana7mi	794745	1412	0	389	1444	434334701	21452505
七海幽娴Official	4473	3	0	81	1	4280541	454154
七濑Unia	200459	136	0	134	165	353361863	21514463
七濑昴Official	6591	-3	0	14	0	700359526	22595588
七濑胡桃menherachan	733046	-66	0	127	0	326968804	11754098
七濑昴字幕组	21749	-5	0	64	0	398709832	21293841
七葉琉伊	27502	-6	0	209	32	497677999	21779064
万灼	23634	17	0	41	61	1121411561	22935036
张三波	12146	-4	0	0	0	16815794	75562
三不知_official	376	0	0	2	0	41339634	2433680
猫片桶	709	0	0	0	0	512318489	21967355
三千宫魔王Miya	55492	-5	0	77	16	244069	15802
三川咲	5456	-1	0	4	2	515237794	22088217
三日暦Official	95710	1	0	195	76	571841213	22205953
三日月佑Official	12643	-27	0	26	2	2022864237	22861661
三日月真夜Channel	3298	91	0	18	27	36887854	11496451
三日月萤昙channel	759	0	0	10	0	79169021	22327410
三日月霗依	1949	-1	0	21	0	11717971	8330899
三枝番夏Banka	1924	-1	0	44	1	554576	671472
悠夕音画第一总裁夏晴	392	0	0	4	0	450578459	23199305
三田そにあ搬运	397	0	0	21	0	33398732	无
三花酱-Official	884	1	0	6	2	23719713	9030105
三雲MIKUMO	7557	-1	0	32	4	4870889	101370
三鬼葬MikiSou	1989	2	0	78	2	6595843	9221562
上原鱼青Official	780	0	0	11	3	161803	24606
上官紫宸Official	616	0	0	38	0	12261171	762813
上官蓦然	59	0	0	0	0	85386279	11875184
上杉耀白睡不醒	220	0	0	4	0	13408419	398938
上甘玲Official	4277	0	0	2292	1	197	555820
上电青春SUEP	6521	-1	0	91	0	434947730	21654216
上野桃香Official	13969	6	0	104	4	1059744599	23139731
不举萌栗	187494	29	0	37	32	3570093	1589452
不卡Noka_Channel	12429	-1	0	57	0	399999687	21253767
魔鬼桑Devil_Tenth	23443	-2	0	56	1	1760361	649688
埃兰奈_Channel	1522	0	0	19	1	14881818	372428
不知晓Channel	703	0	0	1	0	8170935	1914255
不知火芙蕾雅Official	85850	-23	0	416	0	454737600	21572617
不祈十弦Official	14220	18	0	30	6	1566230	21276591
不离buli_channel	77	0	0	4	0	619024257	22938166
不给你吃瓜	4036	6	0	43	12	3409997	54733
朵朵今天要开心	1278	0	0	12	3	14041583	22256250
与田姬official	238	0	0	6	0	413303710	21354641
丑牡てぃあ狂牛搬运	590	0	0	7	0	433561096	无
世弥Yoya	2231	1	0	16	9	521885	1226214
东堂比乃Official	35065	40	0	138	43	1220621189	22852903
东爱璃Lovely	78221	95	0	85	207	3821157	21692711
东鸟apple	15712	-2	0	7	17	11779171	1024392
丝佩特Official	2398	-1	0	37	0	10793360	4042524
丝茉茉i	62019	262	0	84	81	27564630	452138
丝黛菈Stella	433	1	0	7	0	6624341	5573391
两只昔伏流年Twins	115	0	0	22	0	289347107	9120595
丧择乐	34	0	0	5	0	480291322	23836281
中单光一	71106	4	0	256	106	434401868	21457197
中南小团子	64310	14	0	108	0	222750630	5655838
中野流子_Ryuuko	1696	0	0	5	0	1482424	761280
丹妮想知道	625	0	0	1	0	543898955	无
丹羽加奈-Kenlos店长	5584	5	0	136	2	1421667	710449
丹羽庭子Official	71	0	0	4	0	408379588	无
乃琳Queen	494571	878	0	100	966	672342685	22625027
栖见月	15761	-2	0	9	0	56731546	3497868
箱守可憐	8252	-4	0	6	6	662164326	22716283
久远千岁搬运组	39666	-1	0	78	0	257492	1174717
久遠藍	7425	-5	0	5	0	523481776	无
么奇Mochi	144	0	0	25	0	447355958	无
弭尔焃巴	4471	1	0	9	17	8978401	882267
乌姆Umu	3763	0	0	10	8	15597980	41066
乌拉の帝国Official	127754	130	0	233	142	610390	14893
医用母0	8067	-7	0	12	5	32365653	2659281
乌贼KinoChannel	404	0	0	11	0	2504710	79477
乌间羽Hane	247	0	0	9	0	8179815	6375057
乐喵Channel	28355	-6	0	30	0	483231	284685
乔微微_Official	1356	-2	0	4	0	544133342	22232890
乔沐Mu	1673	22	0	5	1	156986660	23173195
乙女音Official	273879	7	0	460	150	406805563	21320551
九十Kawakano	133	0	0	17	0	439113391	无
九十九_Tsukumo	31697	0	0	28	75	690608702	22778627
九奈猹猹	7593	3	0	14	108	11416708	23348061
九条ましろ-Official	11075	0	0	16	0	1489920584	22782169
九条楠	509	0	0	30	0	414270459	21497465
海-kai	626	0	0	58	0	165621	958928
九条真宵Official	793	3	0	34	3	2474047	92057
九重紫Official	123344	379	0	91	80	225347042	9162799
九降	19930	-4	0	24	2	168168915	14690915
乾曜Official	82	0	0	0	0	107148	7923379
乾杯君Sennke	6031	-1	0	64	25	219259	3106704
二之前是一_Channel	687	1	0	58	3	686340	1473078
二和饼团子字幕组	973	-1	0	0	0	487317308	无
二季春夏official	75	0	0	0	0	1019900875	无
二宫梦璃	21322	-5	0	26	0	26155426	760559
二小姐_Ash	1177	0	0	0	0	4865406	3489900
二萌_channel	299	0	0	5	0	2083391	24302
二雲信	6261	-1	0	251	0	6418902	21325
于川流丹ChildRue	2334	0	0	24	0	359082596	13993127
云子kumoko	8351	-3	0	37	3	17987645	2548377
云家大家长水银	25242	-6	0	95	0	7568338	1481505
云抚子_Official	1211	-1	0	7	0	1676482866	无
云梦汐Xi	458	0	0	9	0	696955040	22614786
云泱yangyang	183	0	0	0	0	452304264	21548470
日下部云灰Channel	837	0	0	59	0	32724937	5012636
云玉鸾	39678	-17	0	121	23	8170242	429744
云碗	738	-1	0	19	3	2136901507	22764086
云絮channel	17374	-10	0	24	24	2565338	23154262
云路翼Tsubasa	8305	-4	0	40	13	1287031552	22739677
五十岚Lucain	731	-1	0	13	1	6092677	12318856
五十岚小五official	17174	-10	0	64	0	62876636	6058328
五月织姬ctsu	55527	8	0	171	103	441952268	22014628
五牙Kiba	2695	2	0	6	28	529865	1086621
井野川歌铃	38124	6	0	30	140	692611676	22601447
亚可Ako	31147	79	0	30	59	601481495	22308209
亚喵莫伊Mokui	1118	0	0	0	0	454512699	21808786
亚德Yard	1192	0	0	17	0	419394449	21904049
亚树Aki	228	0	0	26	1	70941092	2820025
亚米Ami_Official	3289	0	0	10	0	440451683	21564263
亚诺斯Official	6020	0	0	56	4	666953	33502
一般通过任豚	1085	0	0	0	0	20394484	4090311
亦瞳Tio	535	1	0	17	0	72568546	6576550
人形冬萌_Tomo	12349	-3	0	46	56	1048861669	22700047
人生LING_Channel	5371	2	0	15	1	29002992	430325
人間と永遠	8822	0	0	8	0	432367601	21565818
自我进化Official	3007	-1	0	141	0	31941203	277635
人间蜜药	24823	46	0	40	83	12450452	22262300
仓持京子official	1813	0	0	17	0	692283835	22571941
任捷-Channel	1017	0	0	0	0	476343997	21640650
企鹅公馆Penguin	229	0	0	162	0	367310491	无
伊万_iiivan	543463	154	0	117	259	510047	22333522
伊丝塔_Easter	2790	-1	0	1	0	1178920043	22798408
伊什纳Eithna	2134	1	0	9	22	29032319	7111080
魔法狐狸伊佐夜_Channel	2818	-2	0	139	0	951976	842680
伊兹_Iz	1249	1	0	10	4	2110900767	22700052
伊兹イズ	2066	1	0	4	0	1758397	7760293
伊凡Official	1267	5	0	25	2	599697	73922
伊南娜Ishtar	3149	5	0	19	13	82044006	3237809
bilibili	476	-1	0	0	0	23282857	680513
伊布噗	1622	0	0	1	0	480314438	21944824
伊月イドidooo	733	0	0	0	0	188596119	21277824
小狐狸伊德雅	3890	0	0	38	2	384941915	21182872
伊恩姬_故障Ai	107484	370	0	216	0	328284808	13342325
伊戈罗伯	2664	-1	0	175	0	32071935	21564611
伊斯特尔_official	1711	-2	0	5	1	638827899	22531388
伊月猫凛	48690	-2	0	77	58	10030059	3858888
伊欧io_Channel	2623	-2	0	2	0	404453715	21540873
纯系白描Channel	3548	-1	0	45	0	275529510	9173851
伊深Imi	24999	-15	0	31	59	690608694	22605466
伊瑞薇_Irivy	27	0	0	7	0	21807782	无
油炸排骨一口三十个	16015	-9	0	15	4	2308730	3570974
Brood17_Official	4215	0	0	20	1	240377	900074
伊莉亚ELIA_Official	6654	-2	0	7	0	401090202	无
伊莎蓓尔Isabel	27472	-8	0	69	37	11137181	4109869
伊莎贝拉Official	48175	-35	0	92	7	666726803	22470189
伊丽莎白-卡芙琳Channel	14436	7	0	80	0	414116896	21402364
伊邪未名_official	26824	-8	0	7	16	1771138364	23584908
伍尔夫拉姆_official	1125	-6	0	13	2	435201473	22491324
猫庭ネコロ_Official	397	0	0	8	0	7375144	593711
伏见ガク搬运组	23625	19	0	225	0	401166457	22379387
伞盾战士伊狸_channel	1647	0	0	26	0	487710	7013956
伴樱桐雨	369	0	0	172	0	5364685	228317
伽罗Gianlo	3001	3	0	64	1	2899681	720672
低音鲨channel	3378	-1	0	62	7	1530836	98958
佐久間ねむOfficial	45272	-19	0	39	1	476903292	21666922
佐久間ねむ搬运	33165	-17	0	239	0	415858231	21367641
佐久間ルミOfficial	776	0	0	3	0	524341948	22057376
佐仓•M•沙耶加	76412	121	0	439	105	72960	18060
佐仓旬夏Official	12848	-4	0	47	1	642588972	22409418
朝日_Asahi	2331	-1	0	1	0	8009456	459074
佐仓铃Official	11680	-2	0	35	0	625220399	22421282
MIAO星人z	4065	0	0	132	0	341190	54242
佐倉杏Channel	15723	12	0	90	0	263179215	7411322
佐娜Official	42827	14	0	120	39	523922454	22054930
佐藤ココ	1923	0	0	5	0	398764283	无
佚名Ano_Channel	1571	1	0	20	0	33697714	21235263
佚夜iya	1435	2	0	9	0	4527585	18158
童年年嗷	2401	-1	0	48	26	343015985	23065750
你的可樱已上线	322348	150	0	87	150	720964	1521498
睡不醒的悦某人	759	0	0	26	0	12580217	6363297
佩内洛珀-克莱因Official	148247	47	0	65	9	491979247	21768293
佩希蒙Channel	1355	-1	0	15	10	1177051282	23337191
依久奈Channel	425	0	0	3	0	2277475	685701
依依Eyi	767	0	0	54	0	476265345	23095058
依依_Official	13192	0	0	17	0	25385896	21614019
侵蚀公主	12224	89	0	28	0	1742630	7053781
信使akane	42681	-20	0	75	35	738406	1342068
修格_Sugars	9673	-4	0	34	0	1298993	594511
倉田千夏Chinatsu	154	0	0	4	0	1898207569	22794899
倾澜vegetable	5581	-7	0	11	54	31909735	488283
健屋花那的诊疗所	55787	-1	0	215	0	386764545	15092246
健屋花那_Official	81016	10	0	149	1	666726798	22470179
偷偷Toi	7191	3	0	52	100	397244810	22661866
傲丙初Official	229	1	0	33	0	48732146	3710729
マナナナナナ	809	0	0	14	0	429075	3715510
我是元七七同学	8685	-2	0	24	9	550457147	22392120
元气少年洛鸢	12031	6	0	40	0	173435110	4987825
光点科技官方	10706	16	0	5	5	24892260	21359810
光矢輝Official	3299	-2	0	3	1	670241920	22485803
克克_Keke	5742	1	0	11	19	690608711	23550784
克利玫尔-Channel	672	1	0	23	0	56721694	5145884
克拉丽莎阿瑞雅official	550	0	0	42	1	100407541	22727937
克拉拉KiraraV	3984	-3	0	17	4	501280	6562109
克洛伊斯く	1100	0	0	2	2	6121204	4604817
克罗塞尔_Crocell	55	0	0	2	0	304289784	22221424
克罗艾-芙洛拉Official	22124	-14	0	82	1	560301353	22438390
普雷拉蒂Rleyh	1896	2	0	27	1	6708494	902826
克莉雅-Koria	2656	-4	0	9	1	480950	22569760
兎乃	3508	35	0	9	19	2076245548	23239501
兎嵐	754	-1	0	79	0	2327673	401900
兎桃みみこ_Official	3834	-2	0	0	0	1162364311	22782275
兔田佩克拉Official	228059	-61	0	17	1	443305053	21560356
兎白りこOfficial	5549	-2	0	8	0	677007709	22505531
兔纱mimi_Official	12141	-5	0	82	0	216648	7408249
八美联	30348	-9	0	77	0	348832436	12335117
兔乃むにゅOfficial	1864	-1	0	5	0	426830342	21417309
兔子Tooza	818	0	0	0	0	8384331	795577
非我而已-	1166	-2	0	4	1	384348692	22872377
兔眠sTouch	1184	0	0	32	2	255281598	23103930
入間綠	3405	-1	0	2	15	665759522	22461463
八乙女Noe_Official	20508	-11	0	29	0	527093412	22095341
八乙女梓	74	0	0	11	0	522158708	无
八寻只只	2597	0	0	4	2	2683466	548664
八朔めり_meRi	602	0	0	1	3	531326	10630142
八木迪之	30297	18	0	116	12	480675481	21696929
八燿星-official	326	0	0	1	0	304002706	10711907
八狸桥	5545	15	0	140	0	662219040	22468197
八神Official	636	-1	0	92	0	3079278	813971
八神闇_やみ	128	0	0	14	0	400759756	21688988
八重沢なとりofficial	6607	-2	0	2	0	441666963	21501720
八重泽风纪委员会	4796	-2	0	51	0	369761929	无
八阳HachiYou	307	15	0	13	0	47831360	22566152
六神花禄	18735	-9	0	7	0	25397402	2436830
兮子cc	241029	53	0	252	105	194326389	6203304
_兮樱	75	0	0	1	0	513913	599020
兰笛Saku	25583	5	0	20	44	381439252	23031625
兰舟ransyuu	1627	0	0	3	1	440557	825963
兰若_Ruo	65182	-11	0	181	14	320740464	12386041
兰若_Re	101445	-21	0	160	3	373493702	14110147
兰音Reine	121825	220	0	118	237	698029620	22696653
兴登堡Official	941	0	0	3	0	31496716	21474395
普通BQ	511	0	0	161	0	13956131	935094
内兹米_Official	5152	1	0	78	0	1947434	16536
内德维德	61196	86	0	12	7	90873	5424
开普勒_比尔	136	0	0	0	0	52859361	4457411
写书人虞心	316	0	0	14	0	7677377	848633
冥冥meichan	128172	19	0	54	104	45502	22650610
冬妮娅Tonia	792	4	0	10	6	374444	711095
任你所愿	666	0	0	0	0	442403107	21737525
冬泽枫official	378	0	0	26	0	11368670	242574
冬雪もも__shy	73145	6	0	37	60	12945093	497517
冰奶茶Official	9171	125	0	73	12	505794	11312
冰置八茅official	1896	-1	0	12	0	1460363504	22671762
冰茶_IcedTea	1690	0	0	205	1	10281699	792889
冴梨Saeri	380	0	0	10	0	163508913	22261698
曲奇泡芙ぷfw	326	0	0	9	0	457388645	21917266
冷幻C	11724	9	0	42	1	37170037	1000404
冷雨sama	4937	0	0	29	0	18391386	2040456
准尉werner	130	0	0	2	0	23427031	11633500
沙月ちゃん	55013	-11	0	6	73	128912828	4767523
千雪_Chiyuki	1123	0	0	16	0	513183186	21928353
凉星狸子Official	4068	-1	0	152	17	2790405	212890
凉米饭Channel	13794	92	0	27	116	67246581	21711976
凌三SL	2421	-1	0	9	1	20649174	1491028
凌依Channel	573	0	0	23	0	392573834	21448203
凌凌凌凌玖	209	0	0	17	1	4102685	224163
红色成年男性偶像	1122	0	0	1	0	159995981	21944800
凌魂少女	10054	0	0	128	0	394601599	21888923
海桑的人形馆_Kai	13229	-4	0	33	0	407806618	21369874
凛-阿格里亚斯	86514	1286	0	46	95	2650919	3525213
凛可_Paradise	5922	1	0	13	1	320111	27543
凛宫鸢_Official	1440	0	0	1	0	18148734	1557982
凛心永远Rinchan	3116	1	0	165	1	25594007	1076127
凛星RinStar	11859	2	0	48	11	82803440	14507014
凛音秀吉	134	0	0	5	0	3046509	31245
凡_Official	187	0	0	45	0	508921078	21931185
凡绘	7725	2	0	10	0	15191730	5481548
凤凰院千夏ちなつ	2913	-1	0	37	1	475570	2275324
凤玲天天Official	118142	-9	0	108	79	623441609	22347045
凤九九九鸟	721	0	0	51	0	79357988	4027974
凪音Channel	180	0	0	1	0	438195192	22290755
凯尔_KeL	221	0	0	4	0	62116	851624
凯恩_Cain	1508	-1	0	6	2	36677	139372
凰清音Official	3446	-1	0	29	18	1051422690	23057582
出云眠Official	364	0	0	14	0	446746461	21524877
出云霞字幕组	14142	-6	0	87	0	399817053	21249896
分华至夏Channel	875	0	0	11	5	572274	702258
切羽Kiriha	8844	-1	0	12	0	531476319	22115191
切茜娅CheIsea	193014	667	0	26	492	632960	1944820
列纳_萨伏彻_萨索洛	89	0	0	6	0	396494306	21667872
西天彩云	29520	-144	0	1	0	51127532	22487711
羽生初云_cloud	502	0	0	56	0	130097809	12476524
初焰Hatsuhomura	48297	7	0	71	45	431473020	21426806
初霜Shimo	12764	-2	0	51	24	743603	3831672
初音未来LStype	19986	-3	0	16	0	426170094	无
初颜大可爱	1305	0	0	4	0	387236794	15162482
初鹿野乐Raku	22159	1	0	36	8	485231759	21838119
利泽特Lizette	12527	-45	0	70	16	2036015357	22776501
利维Official	30812	-2	0	75	0	595407556	22376018
别抢我橘子好嘛QAQ	2920	0	0	32	6	10591930	250050
账号迁移中	55	0	0	23	0	14182901	22371112
剑持刀也搬运组	53027	39	0	308	0	327875807	12739829
副学园长official	839	0	0	1	0	2021127699	22671771
劉俊朗	7427	4	0	21	17	28677456	2652387
加加゛	239060	-16	0	144	68	1506609	37801
松野黄兔	6569	1	0	31	0	1857693	720768
加莉奈_Channel	742	-1	0	24	0	481271274	21759691
加菲ニャOfficial	1550	0	0	16	1	3346598	22351214
加贺美隼人Official	52093	34	0	218	1	666726795	22470168
勇凪Elena搬运组	1146	0	0	0	0	2336751	无
勇敢的猫贤者	2007	3	0	18	2	1369596	9756840
勺Shaun	211724	175	0	111	69	666726801	22470208
勾檀Mayumi	76117	72	0	74	110	690608693	22778610
雨中花梦	132	0	0	3	0	275268030	13417733
包子侯爵	1929	-13	0	285	6	894610	109860
化学炼金师清小岚Seiran	4153	7	0	3	0	4893930	2842606
大幽灵U0	5460	-3	0	18	0	5174606	11055768
北上双葉official	1116	-2	0	1	0	441666959	21501694
北上花火official	9183	-1	0	6	3	6539396	171635
北世卿泠channel	323	0	0	9	0	2761450	643679
北山大王-苏怡之Channel	1619	-1	0	21	1	448765600	21582212
阿萨今天吃什么	784	0	0	6	0	3252395	9700650
bilibili	712	-1	0	0	1	34135495	21980387
四柒贰拾八	171	0	0	0	0	203137754	无
北柚香Yuka	56373	869	0	70	43	480248442	22381346
北極星スター	1846	-1	0	5	0	2192963	223317
北海_Azurealic	4263	-1	0	1	0	11656258	1413572
-北瀬琉织-	470	0	0	14	0	650262353	22440178
ツナシ_Tsunashi	11947	-1	0	28	3	1951760606	22804456
十三さま-	22154	-7	0	0	1	433597809	21441066
十六夜凛子Official	382	0	0	2	0	6074208	437348
十字Crossじゅうじ	433	1	0	19	0	35654603	502399
十月シイ	637	0	0	0	0	486457593	21718956
千代家蒲莉莉搬运	1958	0	0	31	0	6826308	21403189
千夜白_Channel	1264	2	0	4	19	1951478555	23066288
立之花花花花	2059	0	0	12	0	27740107	164971
混水摸鱼の千島酱	1107	0	0	6	0	35881918	4316904
千年_Official	413	0	0	13	0	3179089	9011818
千幽Chiyuu	44407	-14	0	43	81	690608691	22605464
千春_Chiharu	63785	-8	0	122	112	558070433	22389319
千時静_Channel	67	0	0	0	0	56261234	22076596
千条アリアOfficial	13747	-4	0	69	0	398642121	21294840
千橙Official	6612	-3	0	6	0	51788138	21738056
千洛爱吃肉Chiro	8277	-3	0	17	6	424729808	21444278
诗星羽Channel	911	0	0	3	0	145998448	21034198
花崎channel	159	0	0	0	0	418293195	21580637
千羽黑乃official	1142	1	0	20	0	476509224	22594880
千草はな	123020	-2	0	208	17	8119834	12770821
千葉凓溧	259	0	0	103	3	481694654	22924520
千叶春樱official	793	1	0	3	1	16178461	295581
千辉Nina_Official	6024	2	0	75	1	50754735	22547204
千铃SR	8698	0	0	13	0	1484324	21657428
千零莉露卡	6553	2	0	19	95	1803585918	23251345
千鹤川Channel	5338	0	0	10	0	68143307	8638332
千鸟Official	10559	10	0	11	3	553771121	22622904
Coco_千鸟Official	10069	15	0	2	68	1891728206	22623163
文静_千鸟Official	56794	268	0	9	298	667526012	22622535
琳_千鸟Official	14043	17	0	7	109	1620923329	22622469
艾瑞思_千鸟Official	19125	82	0	74	137	1090010845	22622290
艾白_千鸟Official	16743	32	0	8	206	334537711	13747625
千鹤-Chizuru	3306	1	0	16	25	1311405530	22995913
午哞哞	6971	10	0	20	63	1658766768	22821718
卉Sir	1141	0	0	90	0	341048805	13292738
仓鼠ヽ	780	0	0	1	0	698026701	22633165
华小科Official	12858	0	0	15	1	672455305	22536559
华江兔莓official	1771	1	0	18	0	609570409	22475700
华硕天选官方UP	138562	-63	0	121	2	471130755	22273558
海绵宝宝可可儿	5720	-1	0	68	0	409300495	21341098
Wallisweet	195	0	0	9	0	13688870	无
卑微小瑟	2777	-1	0	80	0	1781408	37073
卓玛泉	8869	0	0	24	0	608777966	22630276
单单不单单是单单	202	0	0	35	3	1958934	9695039
卖火柴的可可亚	52998	18	0	143	13	719049	53428
川崎渚official	105	0	0	9	0	5032987	296089
南光雲戌_channel	259	0	0	12	0	169305	638345
南关关_Official	1854	2	0	64	3	470992099	22180986
南宮凜子	1674	0	0	34	0	6768778	908654
南宫灯official	77898	-12	0	36	8	1359996	664481
南小棉Minami	9331	-1	0	29	10	488744718	21740861
南木苼Minaki	242	0	0	4	0	59208884	2131828
Nesarf_Mollor	919	0	0	26	0	11247581	3110924
南瓜Kio	2007	-1	0	26	0	23814111	10058413
南音乃Nonno	26634	-4	0	24	21	511289062	22188174
卜冬Bodon	951	1	0	41	4	259285720	22526231
卡农_Channel	1824	0	0	24	20	835644	735709
卡嘉明kagamin	1018	-6	0	49	1	4622813	4339241
卡因Caine	381	0	0	11	2	1250146883	22810368
卡塔琳娜-迈耶_Official	14488	-4	0	22	0	4932862	41016
卡恩马林娜罗德尼	394	0	0	45	0	442769447	无
卡林卡雪糕人	582	0	0	29	0	490859	132599
卡欧斯_Chaos	40661	-36	0	48	9	628292881	22389314
阿吧啊吧吧菇	2442	-1	0	0	0	630785320	22646395
卡琳Official	3583	-2	0	6	0	314745561	10482786
卡萝尔Professor	13338	49	0	18	23	498613820	22033582
拓跋勘诺	2	0	0	0	0	19023	63165
卡诺娅Kanoa	11143	-3	0	118	22	688053738	22529843
卢森堡的伊丽莎白	13825	0	0	44	6	13920382	933115
卯月羽音official	2881	1	0	26	6	3244791	2410098
墨色潮汐	272	0	0	0	0	36999375	无
厄里斯_Eris	1292	0	0	0	0	377711190	22707677
厚颜无耻芝仁	229	0	0	3	1	26711689	22536863
原野牟牟Mumu	6831	25	0	24	54	1453221585	22937884
叉烧Chashu	964	1	0	3	3	455794	837104
友利和奈Channel	352	0	0	3	0	342158225	22014935
友夏Uka	5678	2	0	8	62	690608712	23550793
友希Yuuki	57098	-17	0	47	14	8363141	22242682
花宮友纪	9001	-4	0	1	0	472631609	21603514
双月YunaLia	29078	-3	0	22	11	62359	21184136
ポー	569	0	0	0	0	262843999	7389670
双荔Official	7976	-4	0	18	0	489377505	21738080
双葉汐音official	1953	0	0	116	0	399592717	21423289
口无无口无	867	0	0	10	0	3215999	50222
口狈クリスX口狈椋	12389	-1	0	86	0	2038193	524728
古堡龙姬	128221	219	0	223	86	686201061	22587430
古守血遊official	171926	-5	0	327	148	2299184	8725120
古见月FurumiLuna	2293	-1	0	0	0	498231490	21823053
召唤师yami	86251	1	0	28	43	487902	7595278
可儿江七明	21	0	0	1	0	3129098	3291639
可儿！	74864	-14	0	21	0	481169	270973
可可洛cocola	9110	-2	0	16	0	431337425	21423506
可嗒_Keda	7106	8	0	57	11	396463331	22852241
小奶总大不同	3683	-1	0	0	0	510851952	22131075
可愛的島風	304096	121	0	194	7	14248896	370159
史官ニアSikan	1497	-1	0	36	0	12233377	4317051
叶卡yolka	1475	15	0	53	4	1964304376	22663601
叶小满Official	5999	-1	0	64	7	5015535	22111677
叶崎花火是大聪明	1923	-3	0	21	0	164867520	22605333
叶晞_停止活动	198	0	0	0	0	578235569	22250839
叶月米柚_Channel	285	0	0	0	0	197466032	22394582
叶毛毛_Official	22410	-12	0	1	1	920638	22231502
叶笙Kanasho	3657	-1	0	63	0	21370617	1867621
叶糖_momo	4581	0	0	51	1	19351697	480865
钱钱没钱吃谷	392	0	0	0	0	151207919	21662772
司马仟里Killi	28	0	0	82	0	15066887	377659
吃粽子的大粽子	2813	0	0	19	0	18275424	11338847
千葉瑠璃-莎莎莉婭	577	0	0	11	0	32926827	7406010
吉吉Kiti	24120	-13	0	35	19	690608688	23017343
JuJu_桔桔游游	11955	-4	0	52	1	52124491	21499382
吉妮Genie	23597	-2	0	58	0	314290795	10478605
吉尔Sophia	20697	-4	0	66	2	5704592	2770277
吉诺儿kino	27860	191	0	49	116	1383815813	23221095
吉鲤yuriri	18230	-4	0	85	37	6716902	2371727
名取さな字幕组	35758	122	0	194	0	395933021	无
向日枫Channel	1308	0	0	2	0	406287528	21522031
向日葵Nattu	5354	-6	0	0	0	2120477649	22671775
向日葵なっつofficial	13306	33	0	68	43	1761499833	22959964
向晚大魔王	443746	650	0	119	942	672346917	22625025
向葵Official	18463	11	0	77	13	1417202064	23118761
君之宮Official	11619	-3	0	106	0	363072546	21725380
启明星_official	184	0	0	1	0	14189630	22200568
吸溜君	591	1	0	48	0	734133	590990
吹雪的猫咪茶铺	7200	-3	0	15	0	431210892	无
呆卡普里奥	5856	-3	0	113	0	478769889	21664291
呆呆喵	37875	21	0	25	26	368097	1301450
喵九玖iota	1434	2	0	56	23	27697073	21654496
Ruby_呜哔うび	14112	-2	0	5	3	107600	21568597
呜米	510135	243	0	49	436	617459493	22384516
呜黎笨笨子的朋友圈	9649	-3	0	6	5	702607661	22595837
周七玄Channel	163	0	0	13	0	918958	7166653
周防パトラ搬运	50716	-14	0	113	0	385851175	15043003
味噌缇露official	10332	-1	0	41	4	1430541064	22613059
和泉レアOfficial	3695	-2	0	33	1	414585785	21396492
和泉電工	365	-1	0	32	0	245342	166827
和玖_Official	576	-1	0	10	0	481447539	21822103
和茶_Official	18410	11	0	14	31	257319	39160
和香澄	1107	0	0	18	0	488085	2811604
咕咕挞Official	48452	11	0	53	1	3724949	14944185
不想上学jpg	248	0	0	3	0	95932763	7247458
咕噜大魔王w	8533	2	0	13	22	19486158	3595055
咖栗kari	11088	-2	0	24	65	1620747197	22714840
露咖凛lukarin	517	0	0	1	2	694799866	22859027
咦我的头发呢	16497	15	0	0	90	17511965	14343955
咩栗	698527	368	0	44	445	745493	8792912
咪诺今天也要元气满满	35888	31	0	22	87	49142760	22815234
咲_saki_channel	247	0	0	7	0	171222772	10444906
